date,rank,level,xp
2013-07-31,25127,99,13591744
2013-08-01,25078,99,13591744
2013-08-02,25103,99,13591744
2013-08-03,25138,99,13591744
2013-08-04,25163,99,13591744
2013-08-05,25199,99,13591744
2013-08-06,25214,99,13591744
2013-08-07,25237,99,13591744
2013-08-08,25273,99,13591744
2013-08-09,25177,99,13591744
2013-08-10,25197,99,13591744
2013-08-11,25218,99,13591744
2013-08-12,25253,99,13591744
2013-08-13,25287,99,13591744
2013-08-16,25511,99,13591994
2013-08-17,25449,99,13591994
2013-08-18,25474,99,13591994
2013-08-20,25525,99,13592143
2013-08-21,25576,99,13592143
2013-08-22,25635,99,13592143
2013-08-23,25508,99,13592143
2013-08-24,25544,99,13592143
2013-08-25,25593,99,13592143
2013-08-26,25612,99,13592143
2013-08-27,25639,99,13592143
2013-08-28,25676,99,13592143
2013-08-29,25587,99,13592143
2013-08-30,25605,99,13592143
2013-08-31,25631,99,13592143
2013-09-02,25703,99,13592143
2013-09-03,25750,99,13592143
2013-09-04,25700,99,13592143
2013-09-05,25713,99,13592143
2013-09-06,25698,99,13592143
2013-09-09,25706,99,13592143
2013-09-10,25714,99,13592143
2013-09-11,25748,99,13592143
2013-09-12,25770,99,13592143
2013-09-13,25790,99,13592143
2013-09-14,25798,99,13592143
2013-09-15,25810,99,13592143
2013-09-16,25819,99,13592143
2013-09-17,25695,99,13592143
2013-09-18,25714,99,13592143
2013-09-21,25726,99,13592143
2013-09-22,25737,99,13592143
2013-09-23,25762,99,13592143
2013-09-25,25787,99,13592143
2013-09-26,25887,99,13592143
2013-09-27,25926,99,13592143
2013-09-28,25843,99,13592143
2013-09-29,25910,99,13592143
2013-09-30,25953,99,13592143
2013-10-02,26010,99,13592143
2013-10-03,26054,99,13592143
2013-10-04,26096,99,13592143
2013-10-05,26059,99,13592143
2013-10-06,26081,99,13592143
2013-10-07,26116,99,13592143
2013-10-08,26140,99,13592143
2013-10-09,26177,99,13592143
2013-10-10,26212,99,13592143
2013-10-11,26227,99,13592143
2013-10-12,26247,99,13592143
2013-10-15,26345,99,13592143
2013-10-16,26383,99,13592143
2013-10-17,26444,99,13592143
2013-10-18,26466,99,13592143
2013-10-20,26537,99,13592647
2013-10-21,26587,99,13592647
2013-10-22,26626,99,13592647
2013-10-23,26489,99,13592647
2013-10-24,26540,99,13592647
2013-10-27,26617,99,13592647
2013-10-28,26654,99,13592647
2013-10-29,26719,99,13592647
2013-10-30,26690,99,13592647
2013-11-02,26804,99,13592647
2013-11-03,26876,99,13592647
2013-11-04,26925,99,13592647
2013-11-07,27039,99,13592647
2013-11-08,27080,99,13592647
2013-11-09,27112,99,13592647
2013-11-10,27150,99,13592647
2013-11-11,27190,99,13592647
2013-11-14,27188,99,13592647
2013-11-15,27215,99,13592647
2013-11-16,27263,99,13592647
2013-11-17,27339,99,13592647
2013-11-20,27498,99,13592647
2013-11-21,27526,99,13592647
2013-11-22,27550,99,13592647
2013-11-26,27677,99,13592647
2013-11-27,27567,99,13592647
2013-11-28,27627,99,13592647
2013-11-29,27667,99,13592647
2013-12-02,27812,99,13592647
2013-12-03,27848,99,13592647
2013-12-04,27913,99,13592647
2013-12-05,27960,99,13592647
2013-12-08,28067,99,13592647
2013-12-09,28118,99,13592647
2013-12-10,28122,99,13592647
2013-12-11,28167,99,13592647
2013-12-13,28075,99,13592647
2013-12-14,28095,99,13592647
2013-12-15,28134,99,13592647
2013-12-16,28164,99,13592647
2013-12-17,28208,99,13592647
2013-12-20,28382,99,13592647
2013-12-21,28434,99,13593240
2013-12-22,28460,99,13593640
2013-12-23,28438,99,13596586
2013-12-26,28460,99,13600588
2013-12-27,28479,99,13600588
2013-12-29,28118,99,13617812
2014-01-01,28235,99,13617812
2014-01-02,28328,99,13617812
2014-01-03,28167,99,13626415
2014-01-05,28260,99,13626415
2014-01-07,28341,99,13626415
2014-01-08,28393,99,13626415
2014-01-09,28423,99,13626415
2014-01-10,28457,99,13626415
2014-01-12,28497,99,13626415
2014-01-13,28532,99,13626415
2014-01-14,28529,99,13626415
2014-01-15,28552,99,13626415
2014-01-16,28578,99,13626415
2014-01-17,28323,99,13626415
2014-01-18,28352,99,13626415
2014-01-19,28374,99,13626415
2014-01-20,28401,99,13626415
2014-01-21,28412,99,13626415
2014-01-22,28447,99,13626415
2014-01-25,28468,99,13629190
2014-01-26,28512,99,13629190
2014-01-27,28550,99,13629199
2014-01-31,28472,99,13629199
2014-02-01,28563,99,13629199
2014-02-02,28639,99,13629199
2014-02-03,28686,99,13629199
2014-02-06,28733,99,13629199
2014-02-07,28766,99,13629199
2014-02-08,28809,99,13629199
2014-02-09,28835,99,13629199
2014-02-10,28869,99,13629199
2014-02-11,28898,99,13629199
2014-02-12,28953,99,13629199
2014-02-13,28993,99,13629199
2014-02-14,29026,99,13629199
2014-02-15,29083,99,13629199
2014-02-16,29130,99,13629199
2014-02-17,29170,99,13629199
2014-02-18,29208,99,13629199
2014-02-19,29013,99,13629199
2014-02-20,29053,99,13629199
2014-02-21,29102,99,13629199
2014-02-22,29157,99,13629199
2014-02-23,29212,99,13629199
2014-02-24,29252,99,13629199
2014-02-25,29280,99,13629199
2014-02-26,29356,99,13629199
2014-02-27,29377,99,13629199
2014-02-28,29404,99,13629199
2014-03-01,29450,99,13629199
2014-03-02,29498,99,13629199
2014-03-03,29546,99,13629199
2014-03-04,29591,99,13629199
2014-03-05,29623,99,13629199
2014-03-06,29670,99,13629199
2014-03-07,29700,99,13629199
2014-03-08,29731,99,13629199
2014-03-09,29770,99,13629199
2014-03-10,29807,99,13629199
2014-03-11,29866,99,13629199
2014-03-12,29920,99,13629199
2014-03-13,29687,99,13629199
2014-03-14,29727,99,13629199
2014-03-15,29775,99,13629271
2014-03-16,29845,99,13629271
2014-03-17,29893,99,13629271
2014-03-19,29870,99,13629271
2014-03-20,29887,99,13629271
2014-03-21,29919,99,13629271
2014-03-22,29934,99,13629271
2014-03-23,29982,99,13629271
2014-03-24,30029,99,13629271
2014-03-25,29924,99,13629271
2014-03-26,29958,99,13629271
2014-03-27,30004,99,13629271
2014-03-28,29983,99,13629271
2014-03-29,29978,99,13629271
2014-03-30,30019,99,13629271
2014-03-31,30057,99,13629280
2014-04-01,30340,99,13629280
2014-04-02,30550,99,13629280
2014-04-03,30681,99,13629280
2014-04-04,30809,99,13629280
2014-04-07,30926,99,13629280
2014-04-08,30926,99,13629280
2014-04-09,31451,99,13629280
2014-04-10,31536,99,13629280
2014-04-13,31739,99,13629280
2014-04-14,31955,99,13629280
2014-04-15,32047,99,13629280
2014-04-19,32383,99,13629280
2014-04-20,32468,99,13629280
2014-04-21,32565,99,13629280
2014-04-22,32645,99,13629280
2014-04-25,32877,99,13629280
2014-04-26,32927,99,13629280
2014-04-27,32994,99,13629280
2014-05-01,33286,99,13629280
2014-05-02,33357,99,13629280
2014-05-03,33433,99,13629280
2014-05-04,33534,99,13629280
2014-05-05,33615,99,13629280
2014-05-06,33698,99,13629280
2014-05-07,33771,99,13629280
2014-05-08,33858,99,13629280
2014-05-09,33916,99,13629280
2014-05-10,33983,99,13629280
2014-05-11,34056,99,13629280
2014-05-12,34133,99,13629280
2014-05-13,34206,99,13629280
2014-05-14,34232,99,13629280
2014-05-15,34324,99,13629280
2014-05-16,34365,99,13629280
2014-05-17,34413,99,13629280
2014-05-18,34475,99,13629280
2014-05-19,34541,99,13629280
2014-05-20,34590,99,13629280
2014-05-21,34671,99,13629280
2014-05-22,34747,99,13629280
2014-05-23,34814,99,13629280
2014-05-24,34874,99,13629280
2014-05-25,34935,99,13629280
2014-05-26,35010,99,13629280
2014-05-27,35068,99,13629280
2014-05-28,35126,99,13629280
2014-05-29,35199,99,13629280
2014-05-30,35251,99,13629280
2014-05-31,35310,99,13629280
2014-06-01,35400,99,13629280
2014-06-02,35489,99,13629280
2014-06-03,35549,99,13629280
2014-06-05,35689,99,13629280
2014-06-06,35745,99,13629280
2014-06-07,35810,99,13629280
2014-06-08,35873,99,13629284
2014-06-09,35936,99,13629284
2014-06-10,35982,99,13629284
2014-06-12,36109,99,13629284
2014-06-13,36158,99,13629284
2014-06-14,36214,99,13629284
2014-06-15,36255,99,13629289
2014-06-16,36316,99,13629289
2014-06-17,36357,99,13629289
2014-06-18,36425,99,13629289
2014-06-19,36483,99,13629289
2014-06-20,36544,99,13629289
2014-06-21,36596,99,13629289
2014-06-24,36711,99,13629298
2014-06-25,36760,99,13629298
2014-06-26,36847,99,13629298
2014-06-27,36899,99,13629298
2014-06-30,36847,99,13635501
2014-07-01,36874,99,13635986
2014-07-02,36973,99,13635986
2014-07-06,37206,99,13635986
2014-07-07,37269,99,13635986
2014-07-08,37306,99,13635986
2014-07-09,37370,99,13635986
2014-07-10,37437,99,13635986
2014-07-11,37502,99,13635986
2014-07-12,37547,99,13635986
2014-07-13,37589,99,13635986
2014-07-14,37648,99,13635986
2014-07-15,37709,99,13635986
2014-07-18,37891,99,13635986
2014-07-19,37935,99,13636111
2014-07-21,37767,99,13645191
2014-07-24,37867,99,13646247
2014-07-25,37935,99,13646247
2014-07-26,37999,99,13646247
2014-07-27,38049,99,13646247
2014-07-28,38120,99,13646247
2014-07-29,38169,99,13646247
2014-07-30,38212,99,13646247
2014-07-31,38278,99,13646247
2014-08-01,38346,99,13646247
2014-08-02,38429,99,13646247
2014-08-03,38492,99,13646247
2014-08-04,38560,99,13646247
2014-08-05,38620,99,13646247
2014-08-06,38677,99,13646247
2014-08-07,38751,99,13646247
2014-08-09,38787,99,13646766
2014-08-10,38830,99,13646766
2014-08-11,38789,99,13649039
2014-08-12,37087,99,13704524
2014-08-13,37153,99,13705437
2014-08-15,35871,99,13749164
2014-08-16,35920,99,13749191
2014-08-17,,0,0
2014-08-18,,0,0
2014-08-19,35788,99,13757230
2014-08-20,35283,99,13774435
2014-08-21,35234,99,13775518
2014-08-22,35180,99,13775518
2014-08-23,35024,99,13775518
2014-08-24,35014,99,13775518
2014-08-25,34986,99,13775518
2014-08-27,33752,99,13809926
2014-08-28,33793,99,13809926
2014-08-29,33737,99,13812926
2014-08-30,33724,99,13814941
2014-08-31,33242,99,13834635
2014-09-01,33295,99,13834838
2014-09-02,33345,99,13834838
2014-09-03,33399,99,13834847
2014-09-04,32708,99,13861301
2014-09-05,32742,99,13861445
2014-09-06,32776,99,13861571
2014-09-08,32860,99,13861607
2014-09-09,32917,99,13861607
2014-09-10,32956,99,13862372
2014-09-11,33000,99,13862661
2014-09-13,33078,99,13862709
2014-09-14,33111,99,13862745
2014-09-15,33150,99,13862775
2014-09-16,33177,99,13862775
2014-09-18,33273,99,13862775
2014-09-19,33299,99,13862775
2014-09-20,33314,99,13863335
2014-09-21,33363,99,13863362
2014-09-22,33407,99,13863362
2014-09-24,33547,99,13863362
2014-09-25,33582,99,13863362
2014-09-26,33628,99,13863392
2014-09-27,33666,99,13863392
2014-09-28,33206,99,13883032
2014-09-29,33243,99,13883032
2014-09-30,33269,99,13883078
2014-10-01,33311,99,13883078
2014-10-02,33355,99,13883123
2014-10-03,33394,99,13883424
2014-10-04,33426,99,13883424
2014-10-05,33481,99,13883707
2014-10-06,33506,99,13883734
2014-10-07,33546,99,13883734
2014-10-08,33576,99,13883761
2014-10-10,33665,99,13883761
2014-10-11,33692,99,13883788
2014-10-12,33727,99,13883806
2014-10-13,33754,99,13883842
2014-10-14,33768,99,13883878
2014-10-15,33768,99,13885312
2014-10-16,33823,99,13885330
2014-10-17,33185,99,13910565
2014-10-18,33215,99,13910565
2014-10-19,33269,99,13910583
2014-10-20,33314,99,13910607
2014-10-21,33343,99,13910620
2014-10-22,33389,99,13910638
2014-10-23,33423,99,13910648
2014-10-24,33452,99,13910661
2014-10-25,33486,99,13910684
2014-10-26,33521,99,13910693
2014-10-27,33551,99,13910711
2014-10-28,33579,99,13910785
2014-10-29,33616,99,13910794
2014-10-30,33646,99,13910882
2014-11-01,33604,99,13915096
2014-11-02,33664,99,13915096
2014-11-03,33735,99,13915096
2014-11-04,33765,99,13915096
2014-11-05,33719,99,13918620
2014-11-06,33761,99,13918767
2014-11-07,33777,99,13919378
2014-11-08,33794,99,13919430
2014-11-09,33828,99,13919651
2014-11-10,33755,99,13923593
2014-11-11,33493,99,13941850
2014-11-12,33565,99,13944187
2014-11-13,33709,99,13944574
2014-11-14,33736,99,13944574
2014-11-15,33813,99,13944625
2014-11-16,33887,99,13944801
2014-11-17,33951,99,13944810
2014-11-19,34051,99,13944819
2014-11-20,34086,99,13944819
2014-11-21,34145,99,13944837
2014-11-22,34173,99,13944837
2014-11-23,34245,99,13944855
2014-11-24,34292,99,13944882
2014-11-25,34075,99,13954557
2014-11-26,34139,99,13954566
2014-11-27,34192,99,13954566
2014-11-28,34227,99,13954566
2014-11-29,34297,99,13954584
2014-12-02,,0,0
2014-12-03,,0,0
2014-12-04,,0,0
2014-12-05,,0,0
2014-12-06,,0,0
2014-12-08,,0,0
2014-12-09,,0,0
2014-12-10,,0,0
2014-12-11,,0,0
2014-12-12,,0,0
2014-12-13,,0,0
2014-12-14,,0,0
2014-12-15,,0,0
2014-12-16,,0,0
2014-12-17,,0,0
2014-12-19,,0,0
2014-12-20,,0,0
2014-12-21,,0,0
2014-12-22,,0,0
2014-12-23,,0,0
2014-12-24,,0,0
2014-12-25,,0,0
2014-12-26,,0,0
2014-12-27,,0,0
2014-12-28,,0,0
2014-12-29,26509,99,14381826
2014-12-30,25891,99,14420447
2014-12-31,25911,99,14422802
2015-01-01,25944,99,14423404
2015-01-02,26014,99,14423404
2015-01-03,25749,99,14443302
2015-01-04,25746,99,14446672
2015-01-06,25796,99,14450854
2015-01-07,25813,99,14453509
2015-01-08,25844,99,14453509
2015-01-09,25879,99,14453509
2015-01-10,25919,99,14453509
2015-01-11,25952,99,14454332
2015-01-12,25979,99,14455376
2015-01-13,,0,0
2015-01-14,26045,99,14455376
2015-01-15,26079,99,14455376
2015-01-16,26112,99,14455376
2015-01-17,26149,99,14455376
2015-01-19,26252,99,14455376
2015-01-20,26350,99,14455376
2015-01-21,26385,99,14455376
2015-01-22,26421,99,14455376
2015-01-23,26461,99,14455959
2015-01-25,26537,99,14455959
2015-01-26,26571,99,14455959
2015-01-27,26609,99,14455959
2015-01-28,26661,99,14455959
2015-01-30,26761,99,14455959
2015-01-31,26797,99,14455959
2015-02-01,26853,99,14455959
2015-02-02,26917,99,14455959
2015-02-03,26949,99,14455959
2015-02-05,27038,99,14455959
2015-02-06,27068,99,14455959
2015-02-07,27102,99,14455959
2015-02-08,27159,99,14455959
2015-02-09,27220,99,14455959
2015-02-10,27273,99,14455959
2015-02-11,27314,99,14455959
2015-02-12,27357,99,14455959
2015-02-13,27397,99,14455959
2015-02-14,27437,99,14455959
2015-02-15,27484,99,14455959
2015-02-16,27541,99,14455959
2015-02-17,27595,99,14455959
2015-02-18,27648,99,14455959
2015-02-19,27695,99,14455959
2015-02-20,27735,99,14455959
2015-02-21,27864,99,14455959
2015-02-23,28212,99,14455959
2015-02-24,28272,99,14455959
2015-02-25,28319,99,14455959
2015-02-26,28372,99,14455959
2015-02-27,28399,99,14455959
2015-03-01,28486,99,14455959
2015-03-02,28558,99,14455959
2015-03-03,28610,99,14455959
2015-03-04,28664,99,14455959
2015-03-05,28710,99,14455959
2015-03-06,28755,99,14455959
2015-03-07,28787,99,14455959
2015-03-08,28828,99,14455959
2015-03-09,28865,99,14455959
2015-03-10,28891,99,14455959
2015-03-12,28980,99,14455959
2015-03-13,29008,99,14455959
2015-03-14,29053,99,14455959
2015-03-15,29091,99,14455959
2015-03-16,29125,99,14455959
2015-03-17,29152,99,14455959
2015-03-18,29188,99,14455959
2015-03-19,29226,99,14455959
2015-03-20,29267,99,14455959
2015-03-21,29301,99,14455959
2015-03-22,29328,99,14456808
2015-03-23,29384,99,14456889
2015-03-25,29437,99,14456889
2015-03-26,29472,99,14456889
2015-03-27,29511,99,14456889
